RealTimestamp,WGM701_Voltage (V),CVM211_Voltage (V),Baratron626D_1KT_Voltage (V),Baratron626D_1T_Voltage (V)
2025-10-08 20:05:54.454,3.455585059209625,1.8479914869767526,0.04272613682587689,0.24829530898750818
2025-10-08 20:05:55.470,3.4543214761306444,1.8459381644734094,0.04280511076831317,0.2489271005269984
2025-10-08 20:05:56.486,3.4548742937276984,1.8467279038977722,0.04422664173216617,0.2504276054332877
2025-10-08 20:05:57.498,3.4540845543033356,1.8465699560128996,0.042963058653185726,0.24845325687238073
2025-10-08 20:05:58.520,3.453689684591154,1.846964825725081,0.04319998048049456,0.24884812658456212
2025-10-08 20:05:59.533,3.4546373719003896,1.8464909820704634,0.045648172696019174,0.24758454350558168
2025-10-08 20:06:00.545,3.454479424015517,1.8472807214948261,0.04241024105613178,0.2531916934185574
2025-10-08 20:06:01.557,3.453610710648718,1.8479125130343164,0.04248921499856806,0.2460840385992924
2025-10-08 20:06:02.569,3.454242502188208,1.9051686213006178,0.04351587625023967,0.24869017869968957
2025-10-08 20:06:03.581,3.454242502188208,1.8459381644734094,0.04367382413511223,0.24837428292994446
2025-10-08 20:06:04.591,3.454163528245772,1.8470437996675173,0.04272613682587689,0.24947991812405235
2025-10-08 20:06:05.602,3.4543214761306444,1.8468858517826447,0.04272613682587689,0.24947991812405235
2025-10-08 20:06:06.615,3.454479424015517,1.8457802165885369,0.04256818894100434,0.24884812658456212
2025-10-08 20:06:07.627,3.4551901894974435,1.8471227736099536,0.04351587625023967,0.24979581389379746
2025-10-08 20:06:08.640,3.4560589028642426,1.8843984744398767,0.04351587625023967,0.24916402235430724
2025-10-08 20:06:09.653,3.457006590173478,1.8467279038977722,0.04343690230780339,0.24908504841187096
2025-10-08 20:06:10.665,3.457322485943223,1.904931699473309,0.04343690230780339,0.2502696575484151
2025-10-08 20:06:11.676,3.457559407770532,1.9044578558186913,0.04248921499856806,0.24829530898750818
2025-10-08 20:06:12.689,3.4583491471948946,1.9054055431279266,0.04367382413511223,0.25050657937572396
