RealTimestamp,WGM701_Voltage (V),CVM211_Voltage (V),Baratron626D_1KT_Voltage (V),Baratron626D_1T_Voltage (V)
2025-09-11 09:43:53.478,3.1336872698393563,7.982134517829763,3.6038191491625184,0.23731793098886556
2025-09-11 09:43:53.589,3.1337662437817926,7.980634012923474,3.603661201277646,0.23668613944937533
2025-09-11 09:43:53.702,3.1328185564725572,7.982766309369254,3.6054776019536803,0.2367651133918116
2025-09-11 09:43:53.815,3.1335293219544837,7.9818975960024545,3.602792487910847,0.2378707485859195
2025-09-11 09:43:53.926,3.133292400127175,7.980949908693219,3.6049247843566263,0.23629126973719394
2025-09-11 09:43:54.038,3.1328975304149935,7.98071298686591,3.6041350449322636,0.237159983103993
2025-09-11 09:43:54.150,3.1336872698393563,7.980239143211293,3.6029504357957194,0.2360543479098851
2025-09-11 09:43:54.263,3.133055478299866,7.980160169268856,3.6041350449322636,0.23723895704642928
2025-09-11 09:43:54.374,3.133371374069611,7.981344778405401,3.6032663315654645,0.23723895704642928
2025-09-11 09:43:54.486,3.133055478299866,7.981581700232709,3.6044509407020087,0.2364492176220665
2025-09-11 09:43:54.597,3.1332134261847386,7.982292465714636,3.6047668364717538,0.23834459224053717
2025-09-11 09:43:54.709,3.1335293219544837,7.981660674175146,3.6042140188747,0.23621229579475767
2025-09-11 09:43:54.823,3.1325816346452484,7.981423752347837,3.605082732241499,0.2368440873342479
2025-09-11 09:43:54.935,3.1328185564725572,7.981502726290273,3.6058724716658617,0.23850254012540972
2025-09-11 09:43:55.047,3.133292400127175,7.981660674175146,3.6061093934931705,0.23637024367963022
2025-09-11 09:43:55.159,3.13297650435743,7.981423752347837,3.605398628011244,0.23692306127668417
2025-09-11 09:43:55.272,3.133055478299866,7.982055543887327,3.6038191491625184,0.23621229579475767
2025-09-11 09:43:55.384,3.133845217724229,7.981502726290273,3.6049247843566263,0.2364492176220665
2025-09-11 09:43:55.496,3.1331344522423024,7.981107856578092,3.60484581041419,0.23763382675861067
2025-09-11 09:43:55.609,3.1335293219544837,7.982371439657072,3.6050037582990626,0.2361333218523214
2025-09-11 09:43:55.721,3.1335293219544837,7.982371439657072,3.6047668364717538,0.23834459224053717
2025-09-11 09:43:55.834,3.1336872698393563,7.980634012923474,3.6047668364717538,0.2378707485859195
2025-09-11 09:43:55.947,3.1332134261847386,7.9822134917722,3.6046878625293175,0.2364492176220665
2025-09-11 09:43:56.059,3.1340031656091014,7.982055543887327,3.605161706183935,0.23771280070104694
2025-09-11 09:43:56.172,3.13360829589692,7.9818975960024545,3.6050037582990626,0.237159983103993
2025-09-11 09:43:56.285,3.1336872698393563,7.981344778405401,3.60484581041419,0.2361333218523214
2025-09-11 09:43:56.397,3.134161113493974,7.981423752347837,3.606820158975097,0.237159983103993
2025-09-11 09:43:56.509,3.133055478299866,7.9822134917722,3.6067411850326607,0.2360543479098851
2025-09-11 09:43:56.621,3.1332134261847386,7.982371439657072,3.6063463153204793,0.23731793098886556
2025-09-11 09:43:56.733,3.1334503480120475,7.981502726290273,3.6055565758961166,0.23794972252835578
2025-09-11 09:43:56.848,3.1337662437817926,7.981739648117582,3.6055565758961166,0.2361333218523214
2025-09-11 09:43:56.962,3.13297650435743,7.981186830520528,3.6063463153204793,0.23692306127668417
2025-09-11 09:43:57.075,3.1335293219544837,7.981739648117582,3.6078468202267686,0.23810767041322833
2025-09-11 09:43:57.187,3.1340821395515377,7.981818622060018,3.6080837420540774,0.23708100916155672
2025-09-11 09:43:57.299,3.1331344522423024,7.980791960808347,3.606267341378043,0.2364492176220665
2025-09-11 09:43:57.412,3.133292400127175,7.9810288826356555,3.606820158975097,0.23652819156450278
2025-09-11 09:43:57.525,3.1340821395515377,7.98071298686591,3.606504263205352,0.23629126973719394
2025-09-11 09:43:57.636,3.1335293219544837,7.9824504135995085,3.6072940026297147,0.2381866443556646
2025-09-11 09:43:57.749,3.13297650435743,7.9818975960024545,3.6067411850326607,0.23708100916155672
2025-09-11 09:43:57.861,3.134161113493974,7.981502726290273,3.607688872341896,0.2368440873342479
2025-09-11 09:43:57.974,3.1337662437817926,7.981502726290273,3.6081627159965137,0.2381866443556646
2025-09-11 09:43:58.086,3.13360829589692,7.9818975960024545,3.6083206638813863,0.23629126973719394
